id,dtime,lat,lng,PM10 Concentration,PM2.5 Concentration,temp,hum
8905,3/1/2022 12:40,28.28524733,83.9063605,52.7,25.7,22.4,52.2
8907,3/1/2022 12:40,28.28528267,83.90597217,55,26.1,22.4,51.4
8909,3/1/2022 12:40,28.28531617,83.905587,58.6,26.2,22.4,50.7
8911,3/1/2022 12:40,28.285345,83.9052015,54.5,25.5,22.5,51.4
8913,3/1/2022 12:40,28.28537167,83.90489367,52.1,25.4,22.4,51.4
8915,3/1/2022 12:40,28.285398,83.9045865,46.2,24.8,22.5,51.4
8917,3/1/2022 12:41,28.28542083,83.90427917,46.6,24.6,22.5,51.4
8919,3/1/2022 12:41,28.285442,83.90397167,45.1,23.6,22.4,51.2
8921,3/1/2022 12:41,28.2854805,83.90351417,43.1,22.5,22.2,51.7
8923,3/1/2022 12:41,28.285505,83.90321067,41.7,22.4,22.2,51.8
8925,3/1/2022 12:41,28.28552517,83.90293017,51.4,22.8,22.2,52
8927,3/1/2022 12:41,28.2855445,83.90274517,54,22.9,22.3,52.1
8929,3/1/2022 12:41,28.2855745,83.90258467,57.2,23.4,22.4,52.1
8931,3/1/2022 12:41,28.28561567,83.90238917,56.4,23.9,22.4,52.1
8933,3/1/2022 12:41,28.28567367,83.90216967,57.5,25,22.6,52.2
8935,3/1/2022 12:41,28.285761,83.90193,57.9,25.8,22.7,51.9
8937,3/1/2022 12:41,28.2858665,83.90169517,55.5,25.9,22.8,51.4
8939,3/1/2022 12:41,28.285966,83.901478,55,26.3,22.7,51.8
8941,3/1/2022 12:41,28.28606783,83.90127017,50.9,26.7,22.7,52.2
8943,3/1/2022 12:41,28.28620467,83.9009985,51.4,26,22.7,52
8945,3/1/2022 12:42,28.28631917,83.90076283,49,25.3,23.1,51.4
8947,3/1/2022 12:42,28.2864345,83.90051983,50.6,24.7,23,51.2
8949,3/1/2022 12:42,28.28661717,83.900162,53,24.1,23,51.2
8951,3/1/2022 12:42,28.2867345,83.89993133,52.1,24.5,22.7,51.6
8953,3/1/2022 12:42,28.28687117,83.89966667,48.9,24.3,22.5,51.4
8955,3/1/2022 12:42,28.2870065,83.89955567,50.1,24.9,22.5,51.4
8957,3/1/2022 12:42,28.28694183,83.899744,51,26.1,22.6,50.9
8959,3/1/2022 12:42,28.28681183,83.899999,50.9,27.2,22.8,51.4
8961,3/1/2022 12:42,28.28669133,83.9002415,49.1,27.6,22.7,51.3
8963,3/1/2022 12:42,28.2865605,83.90050067,49.2,27.9,22.7,51.6
8965,3/1/2022 12:42,28.28645083,83.90073267,48.7,27.8,22.7,51
8967,3/1/2022 12:42,28.28634867,83.90094483,48.8,28.3,22.8,50.8
8969,3/1/2022 12:42,28.28624583,83.90116,46.1,28.7,23,49.7
8971,3/1/2022 12:43,28.28613467,83.90137617,47.1,27.9,23,49.1
8973,3/1/2022 12:43,28.28603317,83.90159567,52.6,27.7,23,48.7
8975,3/1/2022 12:43,28.28592167,83.90188567,60.5,28.2,23,48.6
8977,3/1/2022 12:43,28.28581317,83.90216533,69.2,27.9,22.7,48.6
8979,3/1/2022 12:43,28.285717,83.90250033,94.7,28.9,22.7,48.6
8981,3/1/2022 12:43,28.28566867,83.9028005,98.8,28.7,22.2,49.3
8983,3/1/2022 12:43,28.28564,83.90304267,115.3,29.5,22.2,49.5
8985,3/1/2022 12:43,28.28564433,83.903159,111,29.2,22.3,49.8
8987,3/1/2022 12:43,28.28564933,83.90315767,105.9,27.4,22.4,49.7
8989,3/1/2022 12:43,28.28566667,83.90312983,113.6,38.6,22.7,49.7
8991,3/1/2022 12:43,28.28567617,83.90308933,109,41.4,22.7,51
8993,3/1/2022 12:43,28.28567317,83.9030775,85.9,39.5,23.1,53.4
8995,3/1/2022 12:43,28.2856735,83.90307933,77.3,37.2,23.6,50.6
8997,3/1/2022 12:44,28.285675,83.90307833,67.6,37.1,23.9,49.5
8999,3/1/2022 12:44,28.28567567,83.90307767,73.4,37.8,24,49.1
9001,3/1/2022 12:44,28.28567117,83.903075,74.2,38.5,24.3,48.6
9003,3/1/2022 12:44,28.28567033,83.9030795,52.9,25.5,24.3,48.6
9005,3/1/2022 12:44,28.28566783,83.90307167,49.6,22.1,24.4,47.9
9007,3/1/2022 12:44,28.28566617,83.90306933,48.9,22.1,24.6,47.6
9009,3/1/2022 12:44,28.28566517,83.90307017,40.2,21.5,24.8,47.2
9011,3/1/2022 12:44,28.28566683,83.90307167,32.9,19.9,25.2,46.8
9013,3/1/2022 12:44,28.285668,83.90307267,30.6,18.2,25.5,46.7
9015,3/1/2022 12:44,28.285669,83.90307367,29.2,17.4,25.7,46.6
9017,3/1/2022 12:44,28.28567,83.90307367,32.4,17.6,26,46
9019,3/1/2022 12:44,28.2856705,83.90307367,30.4,16.6,26.1,45.9
9021,3/1/2022 12:44,28.285671,83.90307317,30.7,16.6,26.3,45.4
9023,3/1/2022 12:44,28.28567117,83.90307233,32,16.9,26.6,44.3
9025,3/1/2022 12:45,28.28567083,83.9030725,33.7,17.7,26.6,44
9027,3/1/2022 12:45,28.28567217,83.9030735,35.8,18.6,26.8,43.6
9029,3/1/2022 12:45,28.28567267,83.903074,35.8,19.1,26.8,43.1
9031,3/1/2022 12:45,28.2856735,83.90307417,33.8,19.2,26.8,43
9033,3/1/2022 12:45,28.2856745,83.90307467,36.4,19.3,26.8,42.9
9035,3/1/2022 12:45,28.2856755,83.90307467,39.4,19.5,27,42.8
9037,3/1/2022 12:45,28.2856765,83.903075,38,18.9,27.2,42.7
9039,3/1/2022 12:45,28.285677,83.90307483,36.5,18.6,27.3,42.4
9041,3/1/2022 12:45,28.28567683,83.90307483,34.8,18.6,27.4,42.1
9043,3/1/2022 12:45,28.285677,83.90307583,36,18.7,27.6,41.9
9045,3/1/2022 12:45,28.28567817,83.9030775,37.5,18.7,27.7,41.5
9047,3/1/2022 12:45,28.28567917,83.90307917,37.2,19.1,27.7,41.3
9049,3/1/2022 12:45,28.28568,83.90308033,34.3,19.1,27.3,41.4
9051,3/1/2022 12:45,28.28567933,83.90308017,35.6,19.2,27.3,41.4
9053,3/1/2022 12:46,28.28567583,83.90307817,35.6,19.3,27.2,42
9055,3/1/2022 12:46,28.28567333,83.90307617,36.9,19.9,27.2,42
9057,3/1/2022 12:46,28.28567267,83.90307567,35.6,19.7,27,42.1
9059,3/1/2022 12:46,28.28567,83.903074,33.3,19.2,27,42.1
9061,3/1/2022 12:46,28.28566917,83.90307383,34.3,19.2,26.8,42.6
9063,3/1/2022 12:46,28.2856655,83.90307283,31.6,19,26.8,42.7
9065,3/1/2022 12:46,28.2856645,83.90307267,39.4,19.3,26.8,42.8
9067,3/1/2022 12:46,28.285664,83.903074,38.3,18.9,26.8,42.7
9069,3/1/2022 12:46,28.28566417,83.9030765,39.4,18.8,26.7,42.7
9071,3/1/2022 12:46,28.2856655,83.90307883,39.7,18.9,26.7,42.7
9073,3/1/2022 12:46,28.2856655,83.90308033,39.4,18.9,26.7,42.7
9075,3/1/2022 12:46,28.28566667,83.9030815,43,19.5,26.6,42.8
9077,3/1/2022 12:47,28.28566767,83.90308217,42.2,19.5,26.6,43
9079,3/1/2022 12:47,28.28566817,83.90308233,37,19.2,26.9,43
9081,3/1/2022 12:47,28.28566917,83.90308283,36.9,19.3,27,42.7
9083,3/1/2022 12:47,28.285669,83.90308317,35.6,19.3,27,42.8
9085,3/1/2022 12:47,28.285669,83.90308267,37.4,19.5,27,43
9087,3/1/2022 12:47,28.28566967,83.90308283,36.3,19.6,27.1,42.9
9089,3/1/2022 12:47,28.28566983,83.903083,35.2,19.2,27.2,42.8
9091,3/1/2022 12:47,28.28567083,83.903083,36,19.4,27.2,42.6
9093,3/1/2022 12:47,28.285672,83.90308267,43,19.6,27.1,42.6
9095,3/1/2022 12:47,28.2856725,83.903082,43.8,19.8,27.2,42.7
9097,3/1/2022 12:47,28.28567417,83.90308133,62.3,20.5,27.4,42.6
9099,3/1/2022 12:47,28.285674,83.90308033,61.4,20.6,27.5,42.5
9101,3/1/2022 12:47,28.28566983,83.903077,74.3,21.6,27.6,42.4
9103,3/1/2022 12:47,28.28566517,83.903074,75.8,21.8,27.5,42.3
9105,3/1/2022 12:47,28.2856645,83.90307417,72.3,21.7,27.4,41.9
9107,3/1/2022 12:48,28.28566167,83.90307333,65.6,21.7,27.4,41.7
9109,3/1/2022 12:48,28.28566017,83.90307267,66.2,21.5,27.4,41.7
9111,3/1/2022 12:48,28.285659,83.90307267,51.4,21.6,27.5,42
9113,3/1/2022 12:48,28.285658,83.90307217,52.6,22,27.5,41.9
9115,3/1/2022 12:48,28.28565933,83.90307217,39.4,21,27.3,42.1
9117,3/1/2022 12:48,28.28565967,83.90307167,38.1,20.3,27.3,42.3
9119,3/1/2022 12:48,28.28565933,83.90307133,37.7,20.1,27.4,42.3
9121,3/1/2022 12:48,28.28565967,83.90307183,36.2,19.7,27.4,42.5
9123,3/1/2022 12:48,28.28565933,83.90307133,34.4,19.9,27.5,42.6
9125,3/1/2022 12:48,28.28565917,83.90306983,31.3,18.9,27.7,42.5
9127,3/1/2022 12:48,28.285659,83.9030695,31,18.5,27.8,42.3
9129,3/1/2022 12:48,28.28565833,83.90306867,31.9,17.6,27.8,41.4
9131,3/1/2022 12:48,28.28565683,83.90306833,30.3,17.7,27.8,41.3
9133,3/1/2022 12:48,28.28565683,83.90306817,34.4,17.5,27.8,41.3
9135,3/1/2022 12:49,28.28565617,83.9030675,34.4,17.5,27.7,41.3
9137,3/1/2022 12:49,28.285656,83.90306717,33.8,17.4,27.7,41.6
9139,3/1/2022 12:49,28.28565933,83.90306867,36.6,17.8,27.7,41.6
9141,3/1/2022 12:49,28.28566117,83.90306967,38,18.1,27.8,41.6
9143,3/1/2022 12:49,28.28566167,83.9030695,35.4,18.2,27.9,41.7
9145,3/1/2022 12:49,28.28566083,83.903069,35.1,18.1,28.1,41.8
9147,3/1/2022 12:49,28.28566033,83.903069,32.5,17.6,28.2,41.6
9149,3/1/2022 12:49,28.28566167,83.903069,33.7,17.4,28.2,41.5
9151,3/1/2022 12:49,28.285662,83.90306967,34.6,17.3,28.3,41.4
9153,3/1/2022 12:49,28.28566133,83.9030705,31.6,16.6,28.4,41.4
9155,3/1/2022 12:49,28.28566133,83.90307067,29.9,15.7,28.7,41.2
9157,3/1/2022 12:49,28.2856615,83.90306933,31.6,15.7,28.7,41.3
9159,3/1/2022 12:49,28.28566333,83.90306967,33.2,16.1,28.7,41.3
9161,3/1/2022 12:50,28.2856645,83.90307,34,16.8,28.8,41.3
9163,3/1/2022 12:50,28.28566583,83.90307117,34.2,17.2,28.8,41.3
9165,3/1/2022 12:50,28.2856665,83.90307083,35.6,17.1,28.8,40.9
9167,3/1/2022 12:50,28.28566833,83.90307083,33.9,17.5,28.9,40.8
9169,3/1/2022 12:50,28.28567067,83.903071,34.7,18,28.9,40.8
9171,3/1/2022 12:50,28.28567033,83.90307133,32.8,18.2,28.8,41.1
9173,3/1/2022 12:50,28.2856695,83.90307317,33.5,18.4,28.8,41.2
9175,3/1/2022 12:50,28.28566867,83.90307517,32.9,18.3,28.8,41.1
9177,3/1/2022 12:50,28.28566933,83.90307633,32.7,18.4,28.8,41
9179,3/1/2022 12:50,28.2856685,83.90307783,32.2,18.6,28.7,40.8
9181,3/1/2022 12:50,28.285668,83.90307867,32.1,18.7,28.7,40.6
9183,3/1/2022 12:50,28.28566917,83.90307983,34,18.8,28.7,40.3
9185,3/1/2022 12:50,28.28566883,83.9030815,34.7,18.6,28.6,40.2
9187,3/1/2022 12:50,28.28566983,83.90308283,35.7,19.3,28.6,40.3
9189,3/1/2022 12:51,28.28567033,83.9030845,34.3,18.9,28.5,40.4
9191,3/1/2022 12:51,28.2856705,83.90308533,36.2,19.2,28.3,40.5
9193,3/1/2022 12:51,28.285671,83.90308517,37.8,19.3,28.3,40.6
9195,3/1/2022 12:51,28.28567067,83.903085,38.4,19.4,28.2,40.9
9197,3/1/2022 12:51,28.28567017,83.90308483,35.3,19.4,28.2,40.9
9199,3/1/2022 12:51,28.28567117,83.90308433,35.4,19.6,28.2,40.9
9201,3/1/2022 12:51,28.28567067,83.90308317,33.6,19,28.1,41
9203,3/1/2022 12:51,28.28566967,83.903083,34.4,19.2,28.1,41.2
9205,3/1/2022 12:51,28.2856695,83.90308283,34.7,19.1,28,41.4
9207,3/1/2022 12:51,28.28566867,83.90308333,33.8,19,27.9,42.1
9209,3/1/2022 12:51,28.28566817,83.90308367,31.8,19,27.7,42
9211,3/1/2022 12:51,28.2856675,83.9030845,32.3,19.1,27.7,42
